NTACode,NTAName,area_km2,svc_311_density,mob_mta_delay_density,util_outage_density,clim_flood_share,z_311,z_mta,z_outage,z_flood,baseline_stress_score,baseline_rank,event_stress,event_delta,delta_rank
BX1201,Williamsbridge-Olinville,3.367062833680708,2654.539116583523,217.49447186892905,57.05564853580525,0.0488490569638156,0.9748886759601295,0.2817240850305461,1.7496154306491005,-0.29236474326859613,0.678465862092795,38,0.9722060285977424,0.0908305736157328,143
BX1202,Eastchester-Edenwald-Baychester,5.239427736236205,666.6758615339222,25.0889730338101,16.4232621178696,0.0329686313089598,-0.2900848109765764,-0.45517337525166,0.03482058522285653,-0.38419293575681385,-0.2736576341905484,149,0.002543011421778,0.2515227196231522,45
BX1203,Wakefield-Woodlawn,3.683360706816896,1711.2090022394132,131.26895684945416,35.58565950632133,0.0137554398756064,0.3746021215187902,-0.048512646321014964,0.8435247536106061,-0.49529276894771285,0.1685803649651671,81,0.2149372768259834,-0.0832761389636237,187
BX1271,Woodlawn Cemetery,1.661714174484432,8.425034951840427,0.0,0.0,0.0,-0.7089616332455851,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.6233354515918379,256,-0.5251826607948219,0.2204702067926488,82
BX2691,Van Cortlandt Park,4.706403616791873,35.908522464377825,0.0,0.0,0.0004379397903277,-0.6914725615282006,-0.5512621077548129,-0.6582847848416395,-0.5723009038599463,-0.6183300894961499,246,-0.5251826616437709,0.2086241551470791,96
BX2791,Bronx Park,3.108672135757309,21.552610591942663,0.0,0.0,0.1084722501347888,-0.7006079222494678,-0.5512621077548129,-0.6582847848416395,0.05240498635084783,-0.4644374571237681,199,-0.5251826614434385,0.2074300099705537,97
BX2891,Pelham Bay Park,9.223707315014556,4.987148705935213,0.0,0.0,0.3968224605343076,-0.7111493264589526,-0.5512621077548129,-0.6582847848416395,1.7197833803606226,-0.05022820967369562,110,-0.5251826616203099,0.2238852090338168,68
MN0101,Financial District-Battery Park City,1.786237216423128,623.0975313730951,1106.378753893017,11.763941270678018,0.4338290136956935,-0.31781580913170104,3.686078814359962,-0.1618151547942343,1.933772914450354,1.2850551912210952,12,1.7990442233020498,2.0257353883893763,4
MN0102,Tribeca-Civic Center,1.261472287747513,560.4562279068534,1460.623306940515,0.0,0.1490770860689182,-0.3576774987477581,5.042806730349543,-0.6582847848416395,0.28720150699521796,1.0785114884388407,15,2.16070656313571,2.41396571930205,3
MN0191,The Battery-Governors Island-Ellis Island-Liberty Island,1.114213710939689,6.282457244307687,0.0,0.0,0.4706751960951181,-0.7103250590178791,-0.5512621077548129,-0.6582847848416395,2.14683510833404,0.05674078917992703,93,-0.5251826610127538,0.2225985229058603,73
MN0201,SoHo-Little Italy-Hudson Square,1.200017568456637,1618.3096406643774,1071.2347875899611,15.009159400329834,0.1198784834307021,0.31548576678601226,3.5514802728954167,-0.024858312934846992,0.11836126544733257,0.9901172480484787,18,1.443778224265159,1.115266577601354,11
MN0202,Greenwich Village,0.984823955107992,1171.783031895743,912.382915348512,10.158058193609754,0.0,0.03133929953316909,2.9430904819357036,-0.22958769452619426,-0.5748332805253139,0.542502201604341,45,1.7533775598993793,1.589421475751393,6
MN0203,West Village,1.339383546193608,1483.518298882237,842.7494327963434,11.206197452715395,0.1206522050556068,0.22971151989558578,2.676399889650342,-0.1853534282855615,0.12283529277180288,0.7108983185080423,35,0.8962740982349297,0.635049638555613,15
MN0301,Chinatown-Two Bridges,1.072251113649145,1325.2492647584886,113.6647610686015,9.332082189539808,0.19027334911024,0.12899728240412053,-0.11593528881179825,-0.2644460801414606,0.5254179411496146,0.06850846365011908,90,-0.3413509054191829,-0.5047334985616718,228
MN0302,Lower East Side,1.530398360984391,1167.6698339186382,337.5932879564209,9.807360082623752,0.1480646279303721,0.028721872819162303,0.7416928130221127,-0.24438808815392524,0.2813469913258444,0.20184339725329853,77,0.5058723125747006,0.4648355358221802,27
MN0303,East Village,1.763744820124721,2829.774433949616,124.28890452378393,33.476582364315234,0.1551803791155017,1.0863993796667162,-0.0752456807850199,0.754516085143082,0.3224936572734631,0.5220408603245603,46,-0.0367458276390259,-1.0275127791201928,246
MN0401,Chelsea-Hudson Yards,2.756626606460762,901.8268902191944,431.8319704144524,9.437714700802571,0.1821354770751648,-0.14044684369831914,1.102619325954961,-0.2599881070369604,0.47836088512839464,0.29513631508701904,66,0.3328195062659408,0.4362476119147373,28
MN0402,Hell's Kitchen,1.707793525691597,1921.1924337699484,130.1424358239447,30.46759435652453,0.0628601616124513,0.5082247300696426,-0.05282713051028336,0.6275287831264993,-0.21134585607938094,0.21789513165161942,75,0.0622173176372147,-0.5037329479534802,226
MN0501,Midtown South-Flatiron-Union Square,1.382321663005523,1136.4938002810732,1946.5498353685416,5.790961727560009,0.0,0.008883055496497571,6.903865935259353,-0.41389078793632367,-0.5748332805253139,1.4810062305735532,7,2.8554460986137955,2.6867553036329976,2
MN0502,Midtown-Times Square,2.281032282450441,869.343242205115,1662.356729671863,3.509352857826145,0.0,-0.16111775926175884,5.815429382845341,-0.5101807544880153,-0.5748332805253139,1.1423243971425632,13,3.0396792611568757,3.0443277001836337,1
MN0601,Stuyvesant Town-Peter Cooper Village,0.51799205898063,820.4758984845607,0.0,3.863444688499909,0.3173670524689863,-0.19221441242766366,-0.5512621077548129,-0.4952371368574522,1.260334328765383,0.00540516793136353,98,-0.5251826616404676,-0.27849609534224,216
MN0602,Gramercy,0.699195494698654,2284.053618921401,139.17455032028218,7.15550387250808,0.0,0.7391308437014705,-0.01823486431402049,-0.35630347784195626,-0.5748332805253139,-0.05256019474495502,111,0.3361158939377745,-0.3824482929333083,221
MN0603,Murray Hill-Kips Bay,1.465203523672658,1227.1332759923748,82.47805464546259,9.560873477908348,0.1443982300192646,0.06656133560625252,-0.23537784579127236,-0.25479047886967254,0.26014613056575325,-0.04086521462223479,109,0.0036177751184503,-0.1795362848449652,204
MN0604,East Midtown-Turtle Bay,1.220582990205774,1764.7304749321995,658.5704183781673,10.656789393995568,0.0161724920535598,0.4086604219407135,1.9710091976808815,-0.20853991055214416,-0.4813162208705331,0.42245337204972944,58,1.0048108938514535,0.5342759220782993,20
MN0661,United Nations,0.101382243262795,39.45464088451384,0.0,0.0,0.0478457794458769,-0.6892159949501853,-0.5512621077548129,-0.6582847848416395,-0.29816617221254926,-0.5492322649397967,229,-0.5251826552466883,0.1896471449564496,107
MN0701,Upper West Side-Lincoln Square,1.4676438603118,1128.3391323888234,621.7941237513401,11.59036987996781,0.0646829656649099,0.003693846101803757,1.8301589710856287,-0.1691403294232083,-0.20080553398503642,0.36597673844479695,60,1.2242132635249157,1.142735665706453,10
MN0702,Upper West Side (Central),2.360759212873146,2185.7375253955092,238.76976810290205,13.139465055365106,0.023688046938762,0.6765675605714451,0.36320674460360347,-0.10376439027646435,-0.43785769931364477,0.12453805389623486,84,0.0934832864884647,-0.5430113169382149,229
MN0703,Upper West Side-Manhattan Valley,1.226378291111761,2699.8194798429167,192.2110382520709,21.21364005731077,0.0148674517154147,1.0037027600559527,0.18489058426120197,0.23698728332679353,-0.4888625863131642,0.23417951033269607,71,0.8600823326839042,-0.1126974400535781,198
MN0801,Upper East Side-Lenox Hill-Roosevelt Island,1.997526796919461,1306.1151439988382,101.2806645097552,11.020325095507271,0.1296010395530416,0.11682131637863101,-0.16336537452844285,-0.19319773643840543,0.1745817203950686,-0.016290018548287162,104,-0.3989726642437462,-0.5632529380227436,230
MN0802,Upper East Side-Carnegie Hill,1.864156614316107,922.1328223168848,886.3801040503192,5.367634410701612,0.0,-0.127525197470458,2.8435018229740594,-0.43175632734644487,-0.5748332805253139,0.42734675440796055,56,0.7080894263877768,0.7205484245620281,13
MN0803,Upper East Side-Yorkville,1.267675368339339,2129.8828291796926,113.63547058489613,22.10107835088279,0.1003048381769306,0.6410245172285823,-0.11604746898951464,0.2744395411341133,0.005177116412270686,0.2011484264463629,78,-0.4550427476767761,-1.1248304847751285,247
MN0901,Morningside Heights,1.479297169659233,983.57519357329,395.19634354544513,9.469742211531782,0.0219764615905093,-0.08842644637858015,0.9623078454668035,-0.2586364608465205,-0.44775490183423994,0.04187250910186574,95,0.1799124591730605,0.3166328471152065,41
MN0902,Manhattanville-West Harlem,0.997309781448646,3731.037305775792,244.97819237459376,64.21169140171313,0.0530947358459516,1.6599165140694545,0.3869845061845473,2.051619484604726,-0.26781420374872295,0.9576765752775013,22,1.2266616505665555,-0.4486849537754813,223
MN0903,Hamilton Heights-Sugar Hill,1.484944236325918,6705.975723801121,360.3437323094547,40.43006391979524,0.0706627170356678,3.553013644625132,0.828825170286022,1.0479715127041926,-0.16622776057770097,1.3158956417594112,11,0.807414921579625,-2.467495520361951,260
MN1001,Harlem (South),1.340272155091195,6352.441157311583,658.9592709438489,47.7804958399168,0.0,3.328042509317453,1.9724984714792384,1.3581793020925412,-0.5748332805253139,1.5209717505909797,6,2.1364141573957376,-0.968043914480932,244
MN1002,Harlem (North),2.210462602521514,7311.139297975392,255.25739772424853,73.78477688421428,0.0610731589319757,3.9381084818307257,0.4263530292347695,2.4556291696714054,-0.22167915757180645,1.6496028807912735,5,0.5544806717872455,-3.1870548494077697,262
MN1101,East Harlem (South),1.547221598182379,2947.218423887649,286.5387833636543,19.401332430821057,0.3375160026223811,1.1611346679690124,0.5461581999359457,0.1605030782332075,1.37684516501968,0.8111602777894614,30,0.4229746170934216,-0.8224999303010969,241
MN1102,East Harlem (North),2.426596772152155,3052.423082814337,217.6201914531796,46.1829877058084,0.2635045232497654,1.2280814782721983,0.2822055808448697,1.2907602072424693,0.9488755046417057,0.9374806927503108,23,0.4149537262847061,-0.8700166664218766,242
MN1191,Randall's Island,2.180144090139409,27.52111673323542,0.0,0.0,0.3127332173262624,-0.6968098732608488,-0.5512621077548129,-0.6582847848416395,1.2335392846845208,-0.16820437029319507,125,-0.5251826616437709,0.2022371692274905,102
MN1201,Washington Heights (South),1.953563465796352,6190.738213396099,305.15003525767014,66.58528314818346,0.034843388522943,3.2251431090226395,0.6174377856879377,2.1517913733569203,-0.3733521957126902,1.4052550180887018,8,1.956154464593662,-1.228156286503216,248
MN1202,Washington Heights (North),2.3015505214051,5543.654106802144,299.46079233251766,51.30472307527141,0.0341392048422769,2.8133722105062553,0.5956484465689658,1.506911070764373,-0.37742412148978643,1.1346269015874517,14,0.7329876248373532,-1.9681281892584344,254
MN1203,Inwood,1.341257711853327,5500.06157266122,259.14587099604535,33.57059164570592,0.0759552877281879,2.7856321736719427,0.44124556658796543,0.7584835270130433,-0.13562359348085573,0.9624344184480239,21,0.7330609125493819,-2.036484914238899,255
MN1291,Highbridge Park,0.720145254800475,99.97982979135018,0.0,0.0,0.0999615071075666,-0.6507008913259809,-0.5512621077548129,-0.6582847848416395,0.0031918124783611402,-0.464263992861018,198,-0.5251826614862418,0.1302674678548218,128
MN1292,Inwood Hill Park,0.929754276488181,25.813271965418153,0.0,0.0,0.072802726992564,-0.6978966574476405,-0.5512621077548129,-0.6582847848416395,-0.15385320270881422,-0.5153241881882268,218,-0.5251826611351188,0.2060738291956636,98
MN6491,Central Park,3.559384321147676,35.68032798409657,246.2580374579719,0.0,0.0,-0.6916177727074344,0.3918862090839235,-0.6582847848416395,-0.5748332805253139,-0.38321240724761607,179,-0.1541114927327735,0.5646177533789474,19
QN0101,Astoria (North)-Ditmars-Steinway,5.416465159041295,352.0746361336395,69.49852004796189,3.879355400436833,0.1198979718065185,-0.49028077922451624,-0.28508841091778997,-0.4945656624691191,0.11847395652782657,-0.2878652240208997,157,-0.4497647137711603,0.0360844701168735,162
QN0102,Old Astoria-Hallets Point,1.030406677765443,1094.7134023298447,0.0,15.537168813254558,0.1830124665223666,-0.017703831477601625,-0.5512621077548129,-0.002574910470939838,0.48343205623665503,-0.022027198366674813,106,-0.2187974677799627,-0.3477026688056946,219
QN0103,Astoria (Central),1.958869176131706,1709.149360658935,288.25751087576197,25.029384527659353,0.0,0.37329147201345875,0.5527407869527264,0.39802185515615535,-0.5748332805253139,0.18730520839925666,80,0.4993050803914041,0.1720407332385846,116
QN0104,Astoria (East)-Woodside (North),2.419409685870646,709.677244836739,94.45900255972111,11.579912748126931,0.0,-0.2627209519981032,-0.1894917866960682,-0.16958164821738983,-0.5748332805253139,-0.29915691685921875,159,-0.1898264680500857,0.0482419201199795,157
QN0105,Queensbridge-Ravenswood-Dutch Kills,2.575447925609034,481.0813636260982,224.53312402265271,4.662189686505831,0.0412509682172401,-0.40818756204778595,0.308681552084716,-0.46152797217038977,-0.3363005149618286,-0.22433362427382209,141,-0.1186573152435641,0.2407569000263578,47
QN0151,Rikers Island,1.687494361239083,4.740756581921737,0.0,0.5929400310048201,0.1236343106752458,-0.7113061176786079,-0.5512621077548129,-0.6332611374891146,0.1400792492508078,-0.4389375284179319,192,-0.4228228367823639,0.3283913641628014,39
QN0161,Sunnyside Yards (North),0.418095893790279,148.2913391899989,273.3066238415142,0.0,0.0,-0.6199579424093768,0.4954801018309122,-0.6582847848416395,-0.5748332805253139,-0.33939897648635453,169,-0.3463549838979257,0.2616417275681409,44
QN0171,St. Michael's Cemetery,0.407725444745951,22.07367755919132,0.0,0.0,0.0,-0.7002763421486667,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.6211641288176083,249,-0.5251826613632955,0.209535829129088,94
QN0191,Astoria Park,0.248513483387362,48.28711841480007,0.0,0.0,0.0938915652464658,-0.6835954625159774,-0.5512621077548129,-0.6582847848416395,-0.031907485344491573,-0.48126246011423035,204,-0.5251826609640984,0.1808734522422622,112
QN0201,Long Island City-Hunters Point,2.56372064911272,541.4006399177593,469.4899566853264,1.9514734361906183,0.3379718280708207,-0.36980349057489315,1.2468463600592696,-0.5759274122043095,1.3794809650876425,0.42014910559192736,59,0.2193025848133922,0.5020739322837993,23
QN0202,Sunnyside,4.43168439429308,1026.4720127313203,109.07359906246116,4.741437972041499,0.0468958878539323,-0.06112912662029881,-0.13351906704346,-0.4581834836102632,-0.30365889827945775,-0.23912264388836996,142,-0.3512710202574463,-0.2694501949092755,215
QN0203,Woodside,3.061189282554265,647.1341093769438,153.60763552741744,14.3819583694955,0.0,-0.3025201725659977,0.03704268179337468,-0.05132786566202802,-0.5748332805253139,-0.22290965923999123,140,0.1221946979524812,0.3956944406207511,30
QN0261,Sunnyside Yards (South),0.81602366651765,24.50909308224998,0.0,0.0,0.0102246339968517,-0.6987265695179198,-0.5512621077548129,-0.6582847848416395,-0.5157095719301743,-0.6059957585111366,242,-0.5251826608817309,0.2044932069126126,99
QN0271,Calvary & Mount Zion Cemeteries,1.327762943934336,14.309783298892576,0.0,0.0,0.0,-0.7052168833904802,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.6223992641280616,252,-0.5251826615498412,0.2146246276169886,89
QN0301,Jackson Heights,3.652649544591909,1652.4990767145632,66.16736201730525,12.327001956554795,0.0,0.33724215773842914,-0.2978464760845923,-0.13805249532667557,-0.5748332805253139,-0.16837252354953816,126,-0.4034523369735857,-0.7138932141551138,240
QN0302,East Elmhurst,2.672290892545548,410.88341208021575,0.0,9.735095749784982,0.0045991746730895,-0.4528579121421606,-0.5512621077548129,-0.24743783532322738,-0.5482386598050399,-0.4499491287563102,195,-0.4422556887509093,-0.0393440871684923,182
QN0303,North Corona,1.297074275623981,871.19143539902,93.16509265106062,12.342533915383807,0.0029030603093464,-0.1599416645866911,-0.1944473567358984,-0.1373970053275057,-0.558046401717059,-0.2624581070917886,146,-0.1299698014797595,-0.1007375389973957,193
QN0401,Elmhurst,3.911458249393965,1168.1065497012305,249.14706262875828,13.301982510421308,0.0,0.028999776183441885,0.4029509412455974,-0.09690572115091302,-0.5748332805253139,-0.059947071061796905,112,0.1888513276832582,0.1577312270843463,121
QN0402,Corona,2.232088832190702,1273.6948274633469,54.13843255287824,16.585880353045678,0.0028089945752545,0.09619070169660203,-0.34391630062659306,0.04168350753768166,-0.558590334639543,-0.19115810650796308,129,0.0486108110325344,-0.109408177378944,196
QN0501,Maspeth,5.417654559027632,259.52189913200203,0.0,3.1397397516751564,0.0363184135653657,-0.5491765599846349,-0.5512621077548129,-0.5257794112518701,-0.3648228976658764,-0.49776024416429854,210,-0.4528154995109354,0.0632540579076028,152
QN0502,Ridgewood,3.952971914649992,768.5356905119812,83.56580091695315,13.921774153602628,0.000953595093443,-0.2252664776662518,-0.23121186576603553,-0.0707488643019525,-0.5693191390470136,-0.2741365866953134,150,-0.0626392418356087,0.0915339783964463,142
QN0503,Glendale,2.787713674008833,454.85302591229544,0.0,6.101712025794323,0.0,-0.4248779212714916,-0.5512621077548129,-0.4007762983233864,-0.5748332805253139,-0.48793740196875124,206,-0.2322122560632846,0.1116151237550572,136
QN0504,Middle Village,3.246369360805835,375.4963975194159,0.0,4.006793508200276,0.0,-0.4753763801945005,-0.5512621077548129,-0.4891874351591139,-0.5748332805253139,-0.5226648009084353,222,-0.5251826616437709,-0.1029720797820527,194
QN0571,Mount Olivet & All Faiths Cemeteries,0.710417094168946,7.0381189318776975,0.0,0.0,0.0,-0.7098441949557048,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.6235560920193678,259,-0.5251826607153613,0.2218478913336032,77
QN0572,Middle Village Cemetery,0.512038666495217,7.811910040659721,0.0,0.0,0.0,-0.7093517942663967,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.6234329918470407,257,-0.5251826616437709,0.2210792497869682,80
QN0573,St. John Cemetery,0.813291666605386,33.198422052811424,0.0,0.0,0.0,-0.693197129432386,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.619394325638538,248,-0.5251826611137841,0.1958617154213607,105
QN0574,Highland Park-Cypress Hills Cemeteries (North),2.901113946042152,13.787807285049954,0.0,0.0,0.0,-0.7055490419615743,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.6224823037708351,254,-0.5251826615863358,0.2151431292296153,86
QN0601,Rego Park,1.876041311020988,1031.9602178410353,60.90775564807696,6.400114428869733,0.0,-0.05763671639689703,-0.3179903420293478,-0.38818292274870825,-0.5748332805253139,-0.33466081542506676,167,-0.3988983493383026,-0.2620219965335627,214
QN0602,Forest Hills,5.384206497129742,887.0387869681504,144.88272803426392,7.433348919668391,0.0002706370071149,-0.14985722868689144,0.003626993510933047,-0.3445776773980178,-0.5732683283178658,-0.2660190602229605,148,-0.2527514663564572,-0.1126645189965199,197
QN0701,College Point,6.197575816050351,136.98904623341238,0.0,2.260222559160313,0.3245720251674521,-0.6271501377957324,-0.5512621077548129,-0.5628973775134452,1.3019969160414846,-0.10982817675562645,118,-0.4717070853168891,0.1611664747521893,120
QN0702,Whitestone-Beechhurst,4.890260291856308,194.46817617943344,0.0,0.4092021981732916,0.0570010540264186,-0.5905733887415867,-0.5512621077548129,-0.6410153630324663,-0.24522600960378424,-0.5070192172831625,216,-0.5230905481964147,0.0535058906047895,155
QN0703,Bay Terrace-Clearview,3.652987825311757,167.26034392076173,0.0,0.0,0.0424440339539385,-0.607887047695146,-0.5512621077548129,-0.6582847848416395,-0.3294016400511842,-0.5367088950856956,224,-0.5251826615103468,0.0886058857782465,144
QN0704,Murray Hill-Broadway Flushing,5.244690882599751,445.78413720373015,0.0,3.2431628531282626,0.0116730890097262,-0.4306488935670827,-0.5512621077548129,-0.5214146811214366,-0.5073339144620702,-0.5026648992263506,215,-0.5070266569423442,-0.0872204628912948,190
QN0705,East Flushing,2.941344271602174,491.2719717821052,0.0,4.762351316853767,0.0,-0.4017027854413648,-0.5512621077548129,-0.457300884800638,-0.5748332805253139,-0.49627476463053244,207,-0.2268339033038222,0.1510098138747225,122
QN0706,Queensboro Hill,2.455240921205536,207.71892305769623,0.0,3.260146667210206,0.0,-0.5821412979322551,-0.5512621077548129,-0.5206979189666413,-0.5748332805253139,-0.5572336512947558,233,-0.5041932254638724,0.0587401599205088,154
QN0707,Flushing-Willets Point,3.579994380664966,918.9958559065948,33.75437272344376,8.3846014292333,0.288905434846896,-0.12952140084528668,-0.42198559703180105,-0.3044322898413408,1.095755685955,0.05995409955914288,92,-0.0707050977626515,0.0729535924031195,150
QN0761,Fort Totten,0.646359379544155,7.735634630267531,0.0,0.0,0.2975034783842242,-0.7094003319973531,-0.5512621077548129,-0.6582847848416395,1.1454736729994106,-0.19336838789859873,130,-0.5251826615653565,0.2211550175731448,79
QN0791,Kissena Park,1.023447069531616,2.931270301426492,0.0,0.0,0.0,-0.7124575812734942,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.6242094385988152,260,-0.5251826612716487,0.2259274034965014,64
QN0801,Kew Gardens Hills,3.187007562802917,655.4738132352473,0.0,22.290322954386312,0.0,-0.29721321584105215,-0.5512621077548129,0.2824261670554824,-0.5748332805253139,-0.2852206092664241,154,0.0170079295405565,0.296792396578813,42
QN0802,Pomonok-Electchester-Hillcrest,3.435044569486488,337.11352984660454,0.0,2.3302146009665856,0.0,-0.49980125440824263,-0.5512621077548129,-0.559943527073165,-0.5748332805253139,-0.5464600424403836,228,-0.5251826616428636,-0.053405785015895,185
QN0803,Fresh Meadows-Utopia,3.084045700560591,193.25264858807515,0.0,2.270975086501257,0.0,-0.5913468877092861,-0.5512621077548129,-0.5624435922429986,-0.5748332805253139,-0.5699714670581029,235,-0.5251826616437709,0.0613242289668625,153
QN0804,Jamaica Estates-Holliswood,3.661400663687466,369.257594070127,0.0,2.4593977306261534,0.0,-0.47934643242697306,-0.5512621077548129,-0.554491655194961,-0.5748332805253139,-0.5399833689755152,225,-0.4623727786802899,0.0092771688168524,167
QN0805,Jamaica Hills-Briarwood,2.568348042446523,844.122355759399,0.0,8.18096835637031,0.0,-0.17716702854113686,-0.5512621077548129,-0.3130261474629947,-0.5748332805253139,-0.4040721410710646,184,-0.2406979175516741,-0.0142866371405528,174
QN0871,Mount Hebron & Cedar Grove Cemeteries,0.855545404739415,0.0,0.0,0.0,0.0085072110626228,-0.7143228902704439,-0.5512621077548129,-0.6582847848416395,-0.5256405301560848,-0.6123775782557452,243,-0.5251826606198373,0.2288391633958714,50
QN0891,Cunningham Park,1.97930939870408,7.073174112731576,0.0,0.0,0.0,-0.7098218876494818,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.623550515192812,258,-0.5251826613465622,0.2218130688550359,78
QN0901,Kew Gardens,1.88454506457772,893.584362429318,228.00014471175564,6.3711459210702515,0.0,-0.1456919625932164,0.3219599602176102,-0.3894054708743166,-0.5748332805253139,-0.19699268844380918,131,-0.0083063116044249,0.170816776682795,117
QN0902,Richmond Hill,2.812172603828063,509.2148319952671,89.51837110974388,12.452873564551044,0.0,-0.3902848760898008,-0.20841400456260917,-0.13274037847591133,-0.5748332805253139,-0.3265681349134088,163,-0.3664580537173765,-0.0205094658669254,175
QN0903,South Richmond Hill,1.472443098333813,533.8067059361559,0.0,11.551875755600246,0.0,-0.3746358778751133,-0.5512621077548129,-0.17076488391936157,-0.5748332805253139,-0.4178740375186504,186,-0.4702977196063856,-0.1829664295456392,205
QN0904,Ozone Park (North),1.680375187779524,537.3799890447319,0.0,5.358985837304372,0.0,-0.3723620250926418,-0.5512621077548129,-0.43212132016102717,-0.5748332805253139,-0.4826446833834489,205,-0.2304628236568165,0.0524555747334507,156
QN0905,Woodhaven,2.204370217709664,535.3002823754431,114.20200848802664,8.170254979270586,0.0,-0.37368544298397466,-0.11387767475547231,-0.3134782804890678,-0.5748332805253139,-0.3439686696884572,171,-0.3038307180157844,0.0060385143992068,171
QN1001,South Ozone Park,7.602907865364808,389.8508376646991,58.8498744370738,6.9748885539365775,0.0,-0.46624195600436674,-0.32587186021428394,-0.3639259249733096,-0.5748332805253139,-0.4327182554293185,189,-0.3306229980292334,0.08404700097489,145
QN1002,Ozone Park,2.332598988467241,415.8451601822011,191.81822505454505,1.7157962802195408,0.0,-0.4497005119628845,0.18338614156400973,-0.5858736154148975,-0.5748332805253139,-0.35675531658477155,174,0.1222024791935562,0.5046466676968386,22
QN1003,Howard Beach-Lindenwood,4.887168896783234,273.3689029817168,0.0,0.8189322902631904,0.1357431790474351,-0.540365042039975,-0.5512621077548129,-0.6237236626950813,0.21009849935547306,-0.37631307828359906,177,-0.5197539508397572,0.0074766193905827,169
QN1091,Spring Creek Park,1.10074374221274,1.8169533228320287,0.0,0.0,0.2484046398491405,-0.713166675035545,-0.5512621077548129,-0.6582847848416395,0.8615607796086115,-0.2652881970058465,147,-0.5251826616437709,0.2270343030119654,59
QN1101,Auburndale,5.152836349285587,262.5738347362004,0.0,1.5533840075395895,0.0,-0.5472344658223014,-0.5512621077548129,-0.5927278455642397,-0.5748332805253139,-0.5665144249166669,234,-0.4865828837893358,0.0258141440489577,164
QN1102,Bayside,6.541385278767994,223.9586781037179,0.0,2.2943162041150003,0.0302982835442992,-0.5718071567304494,-0.5512621077548129,-0.561458534959903,-0.3996341596807303,-0.5210404897814739,220,-0.4198081207800409,0.1213932950360338,131
QN1103,Douglaston-Little Neck,6.331368446670567,157.1540194479179,0.0,0.3160518707135924,0.0664458056067352,-0.614318190519509,-0.5512621077548129,-0.6449465547605296,-0.19061195296761865,-0.5002847015006175,212,-0.5142696635881284,0.1012986268142629,140
QN1104,Oakland Gardens-Hollis Hills,3.682232789644461,170.5486958255664,0.0,0.0,0.0,-0.6057945104118448,-0.5512621077548129,-0.6582847848416395,-0.5748332805253139,-0.5975436708834028,240,-0.5251826615959868,0.0796143909193031,146
QN1191,Alley Pond Park,2.427802513170705,14.416329091895566,0.0,0.0,0.2009332069147152,-0.7051490831517309,-0.5512621077548129,-0.6582847848416395,0.58705832130322,-0.3319094136112408,165,-0.5251826616394946,0.2145187909219856,90
QN1201,Jamaica,4.350575832219044,1011.5902284491928,221.371743897636,28.51751548975999,0.0,-0.07059912537769979,0.29657372253090575,0.5452302650304417,-0.5748332805253139,0.04909289541458342,94,0.4116867262404,0.466210218528248,26
QN1202,South Jamaica,3.517908445629595,590.9761530556048,0.0,23.606390318007435,0.0,-0.338256194974275,-0.5512621077548129,0.3379677123675991,-0.5748332805253139,-0.2815959677217007,153,-0.4671121424993834,-0.1952341970442832,206
QN1203,Baisley Park,4.45460730795683,407.2188353751921,0.0,13.02729374007756,0.0286311360250182,-0.455189859453388,-0.5512621077548129,-0.10849831831311195,-0.40927440148747174,-0.3810561717521961,178,-0.4239289927876998,-0.0243507511514428,176
QN1204,Springfield Gardens (North)-Rochdale Village,3.201851543733555,393.20998578588967,0.0,9.062107876109955,0.0109457153641493,-0.46410436766613206,-0.5512621077548129,-0.27583971467488905,-0.5115399356726207,-0.4506865314421137,196,-0.0960568083612691,0.3500539820595852,34
QN1205,St. Albans,6.90059035327394,357.79547453191435,0.0,6.669636372489345,0.0,-0.4866403331935911,-0.5512621077548129,-0.37680837942520407,-0.5748332805253139,-0.4973860252247305,208,-0.5251826616394261,-0.0844905838558125,188
QN1206,Hollis,2.273283088170313,581.9776722417959,0.0,9.242646289237028,0.0,-0.3439823633227577,-0.5512621077548129,-0.268220513157966,-0.5748332805253139,-0.4345745661902126,190,-0.499394474007952,-0.1794962440203782,203
QN1301,Glen Oaks-Floral Park-New Hyde Park,4.219825883816277,128.9152716196962,0.0,0.9483885423972316,0.0,-0.6322878708867334,-0.5512621077548129,-0.6182602643215694,-0.5748332805253139,-0.5941608808721074,238,-0.5251826616437709,0.1126954522670453,135
QN1302,Bellerose,5.139629066520896,170.63488213822723,0.0,1.168001291615361,0.0,-0.6057396658946599,-0.5512621077548129,-0.6089920218295926,-0.5748332805253139,-0.5852067690010948,237,-0.458680388082393,0.1365602548550571,126
QN1303,Queens Village,6.471274552132617,348.7720976474723,0.0,6.80282725701944,0.0,-0.4923823441153494,-0.5512621077548129,-0.3711873696252688,-0.5748332805253139,-0.4974162755051862,209,-0.4575119926359375,0.0081585049424565,168
